LST_DATE,source_file,RH_DAILY_MAX,RH_DAILY_MIN,RH_DAILY_AVG
57139-09-26,CRND0103-2015-AZ_Tucson_11_W.txt,29.4,9.6,19.5
57139-12-05,CRND0103-2015-AZ_Tucson_11_W.txt,42.8,3.1,20.4
57139-12-06,CRND0103-2015-AZ_Tucson_11_W.txt,21.6,3.3,12
57139-12-07,CRND0103-2015-AZ_Tucson_11_W.txt,37.9,5.5,15.7
57139-12-08,CRND0103-2015-AZ_Tucson_11_W.txt,33,5,14.9
57139-12-09,CRND0103-2015-AZ_Tucson_11_W.txt,23.1,3.1,11.4
57139-12-10,CRND0103-2015-AZ_Tucson_11_W.txt,22.8,2.2,8.9
57139-12-11,CRND0103-2015-AZ_Tucson_11_W.txt,25.1,5.6,11.8
57139-12-12,CRND0103-2015-AZ_Tucson_11_W.txt,29.5,10,17.5
57139-12-13,CRND0103-2015-AZ_Tucson_11_W.txt,34.3,5.7,16.7
57139-12-14,CRND0103-2015-AZ_Tucson_11_W.txt,27.4,6.5,13.4
57139-12-15,CRND0103-2015-AZ_Tucson_11_W.txt,40,3.6,17.8
57139-12-16,CRND0103-2015-AZ_Tucson_11_W.txt,62.4,41.6,50.9
57139-12-17,CRND0103-2015-AZ_Tucson_11_W.txt,72.7,10.5,35.9
57139-12-18,CRND0103-2015-AZ_Tucson_11_W.txt,34.7,11,21.3
57139-12-19,CRND0103-2015-AZ_Tucson_11_W.txt,35.4,3.6,15.1
57139-12-20,CRND0103-2015-AZ_Tucson_11_W.txt,15,3.1,7.7
57139-12-21,CRND0103-2015-AZ_Tucson_11_W.txt,20.7,7.7,12.5
57139-12-22,CRND0103-2015-AZ_Tucson_11_W.txt,24,5.3,12.5
57139-12-23,CRND0103-2015-AZ_Tucson_11_W.txt,25.8,5.3,13.2
57139-12-24,CRND0103-2015-AZ_Tucson_11_W.txt,24.2,5.2,12.3
57139-12-25,CRND0103-2015-AZ_Tucson_11_W.txt,29.5,4.5,13.9
57139-12-26,CRND0103-2015-AZ_Tucson_11_W.txt,33,6.5,18.5
57139-12-27,CRND0103-2015-AZ_Tucson_11_W.txt,45.3,9.7,26.8
57139-12-28,CRND0103-2015-AZ_Tucson_11_W.txt,63.3,17.9,39.5
57139-12-29,CRND0103-2015-AZ_Tucson_11_W.txt,56,13.8,32.1
57139-12-30,CRND0103-2015-AZ_Tucson_11_W.txt,90.9,16.7,49.3
57139-12-31,CRND0103-2015-AZ_Tucson_11_W.txt,78.4,19.5,39.7
57140-01-01,CRND0103-2015-AZ_Tucson_11_W.txt,33.6,12,20.6
57140-01-02,CRND0103-2015-AZ_Tucson_11_W.txt,19,5.6,11.3
57140-01-03,CRND0103-2015-AZ_Tucson_11_W.txt,15.2,4.1,7.8
57140-03-14,CRND0103-2015-AZ_Tucson_11_W.txt,26.7,4.4,11.1
57140-03-15,CRND0103-2015-AZ_Tucson_11_W.txt,32,8.4,18.6
57140-03-16,CRND0103-2015-AZ_Tucson_11_W.txt,48.1,10,27.8
57140-03-17,CRND0103-2015-AZ_Tucson_11_W.txt,82,18.3,49.4
57140-03-18,CRND0103-2015-AZ_Tucson_11_W.txt,83.2,22.2,47.6
57140-03-19,CRND0103-2015-AZ_Tucson_11_W.txt,59.8,7,28.1
57140-03-20,CRND0103-2015-AZ_Tucson_11_W.txt,56.2,17.4,36.3
57140-03-21,CRND0103-2015-AZ_Tucson_11_W.txt,58.8,11.5,31.4
57140-03-22,CRND0103-2015-AZ_Tucson_11_W.txt,53.8,14.6,30
57140-03-23,CRND0103-2015-AZ_Tucson_11_W.txt,44.4,14.2,23.4
57140-03-24,CRND0103-2015-AZ_Tucson_11_W.txt,32.4,5,14.7
57140-03-25,CRND0103-2015-AZ_Tucson_11_W.txt,36.1,9.5,18.5
57140-03-26,CRND0103-2015-AZ_Tucson_11_W.txt,48.7,13.1,30
57140-03-27,CRND0103-2015-AZ_Tucson_11_W.txt,46,10.1,27.9
57140-03-28,CRND0103-2015-AZ_Tucson_11_W.txt,48.8,23.8,36.5
57140-03-29,CRND0103-2015-AZ_Tucson_11_W.txt,87.4,23.4,46.8
57140-03-30,CRND0103-2015-AZ_Tucson_11_W.txt,48,7.4,24.4
57140-03-31,CRND0103-2015-AZ_Tucson_11_W.txt,42.5,6,18.9
57140-04-01,CRND0103-2015-AZ_Tucson_11_W.txt,20.8,7.8,12.6
57140-04-02,CRND0103-2015-AZ_Tucson_11_W.txt,33.6,4.9,17.1
57140-04-03,CRND0103-2015-AZ_Tucson_11_W.txt,38.2,6.8,19.4
57140-04-04,CRND0103-2015-AZ_Tucson_11_W.txt,32.5,7.5,18.3
57140-04-05,CRND0103-2015-AZ_Tucson_11_W.txt,49.6,12.9,27.1
57140-04-06,CRND0103-2015-AZ_Tucson_11_W.txt,45.8,13.8,25.6
57140-04-07,CRND0103-2015-AZ_Tucson_11_W.txt,53.5,10.2,27
57140-04-08,CRND0103-2015-AZ_Tucson_11_W.txt,37.9,4.5,18
57140-04-09,CRND0103-2015-AZ_Tucson_11_W.txt,34.6,2.9,15.1
57140-04-10,CRND0103-2015-AZ_Tucson_11_W.txt,32.7,5,14.1
57140-04-11,CRND0103-2015-AZ_Tucson_11_W.txt,30.4,4.8,14.2
57140-04-12,CRND0103-2015-AZ_Tucson_11_W.txt,35.4,5.2,14
57140-04-13,CRND0103-2015-AZ_Tucson_11_W.txt,29.7,6.3,13.8
57140-06-22,CRND0103-2015-AZ_Tucson_11_W.txt,19.3,1.9,8.7
57140-06-23,CRND0103-2015-AZ_Tucson_11_W.txt,24.1,3.9,11.8
57140-06-24,CRND0103-2015-AZ_Tucson_11_W.txt,17.7,1.2,8
57140-06-25,CRND0103-2015-AZ_Tucson_11_W.txt,53.1,6.8,18.9
57140-06-26,CRND0103-2015-AZ_Tucson_11_W.txt,62.4,15.5,32.7
57140-06-27,CRND0103-2015-AZ_Tucson_11_W.txt,53.7,11.2,24
57140-06-28,CRND0103-2015-AZ_Tucson_11_W.txt,36.2,10.6,18.9
57140-06-29,CRND0103-2015-AZ_Tucson_11_W.txt,60.7,8.4,15.6
57140-06-30,CRND0103-2015-AZ_Tucson_11_W.txt,93,42.5,66.9
57140-07-01,CRND0103-2015-AZ_Tucson_11_W.txt,87.3,23.9,51.8
57140-07-02,CRND0103-2015-AZ_Tucson_11_W.txt,67.7,14.5,35.1
57140-07-03,CRND0103-2015-AZ_Tucson_11_W.txt,28,7.1,14.5
57140-07-04,CRND0103-2015-AZ_Tucson_11_W.txt,29.8,5.3,13.8
57140-07-05,CRND0103-2015-AZ_Tucson_11_W.txt,39.7,9.2,18.7
57140-07-06,CRND0103-2015-AZ_Tucson_11_W.txt,31.3,6.1,14.1
57140-07-07,CRND0103-2015-AZ_Tucson_11_W.txt,26.8,5.5,13.8
57140-07-08,CRND0103-2015-AZ_Tucson_11_W.txt,34,4.8,15.2
57140-07-09,CRND0103-2015-AZ_Tucson_11_W.txt,21.5,5.9,10.5
57140-07-10,CRND0103-2015-AZ_Tucson_11_W.txt,20.7,2.1,8.6
57140-07-11,CRND0103-2015-AZ_Tucson_11_W.txt,34.9,2.8,8.7
57140-07-12,CRND0103-2015-AZ_Tucson_11_W.txt,40.3,10.5,22.2
57140-07-13,CRND0103-2015-AZ_Tucson_11_W.txt,48.3,6.5,22.6
57140-07-14,CRND0103-2015-AZ_Tucson_11_W.txt,30.3,7.1,15.5
57140-07-15,CRND0103-2015-AZ_Tucson_11_W.txt,25.3,6,14.9
57140-07-16,CRND0103-2015-AZ_Tucson_11_W.txt,37.4,11.5,25.7
57140-07-17,CRND0103-2015-AZ_Tucson_11_W.txt,46.4,15,30.4
57140-07-18,CRND0103-2015-AZ_Tucson_11_W.txt,48.9,13,30.9
57140-07-19,CRND0103-2015-AZ_Tucson_11_W.txt,62.2,19.3,40.1
57140-07-20,CRND0103-2015-AZ_Tucson_11_W.txt,59.1,17.4,36.3
57140-07-21,CRND0103-2015-AZ_Tucson_11_W.txt,81.4,23.9,45.1
57140-09-30,CRND0103-2015-AZ_Tucson_11_W.txt,81.5,28.1,52.3
57140-10-01,CRND0103-2015-AZ_Tucson_11_W.txt,77.6,21.4,40.5
57140-10-02,CRND0103-2015-AZ_Tucson_11_W.txt,45.3,17.1,28.1
57140-10-03,CRND0103-2015-AZ_Tucson_11_W.txt,52.5,22.6,31.4
57140-10-04,CRND0103-2015-AZ_Tucson_11_W.txt,85.8,38.2,59.6
57140-10-05,CRND0103-2015-AZ_Tucson_11_W.txt,82.6,28.7,52.7
57140-10-06,CRND0103-2015-AZ_Tucson_11_W.txt,65.2,15.6,35.7
57140-10-07,CRND0103-2015-AZ_Tucson_11_W.txt,49.6,13.7,28.7
57140-10-08,CRND0103-2015-AZ_Tucson_11_W.txt,48.1,24.3,34.1
57140-10-09,CRND0103-2015-AZ_Tucson_11_W.txt,57.3,21.8,34.5
57140-10-10,CRND0103-2015-AZ_Tucson_11_W.txt,56.5,16.2,33.8
57140-10-11,CRND0103-2015-AZ_Tucson_11_W.txt,47.5,14.9,28.6
57140-10-12,CRND0103-2015-AZ_Tucson_11_W.txt,48.3,14.8,32.6
57140-10-13,CRND0103-2015-AZ_Tucson_11_W.txt,53,17.1,33.1
57140-10-14,CRND0103-2015-AZ_Tucson_11_W.txt,61.6,22,35.6
57140-10-15,CRND0103-2015-AZ_Tucson_11_W.txt,81.6,15.7,36.8
57140-10-16,CRND0103-2015-AZ_Tucson_11_W.txt,60.2,22.6,42
57140-10-17,CRND0103-2015-AZ_Tucson_11_W.txt,84.9,30.3,53.2
57140-10-18,CRND0103-2015-AZ_Tucson_11_W.txt,90.5,25.8,53.3
57140-10-19,CRND0103-2015-AZ_Tucson_11_W.txt,64.3,20.2,40.3
57140-10-20,CRND0103-2015-AZ_Tucson_11_W.txt,61.2,15.2,33.3
57140-10-21,CRND0103-2015-AZ_Tucson_11_W.txt,44.3,17.9,30.3
57140-10-22,CRND0103-2015-AZ_Tucson_11_W.txt,89.6,32.8,57.3
57140-10-23,CRND0103-2015-AZ_Tucson_11_W.txt,89.2,22,47.2
57140-10-24,CRND0103-2015-AZ_Tucson_11_W.txt,63.3,11.4,27.4
57140-10-25,CRND0103-2015-AZ_Tucson_11_W.txt,39.7,9,20
57140-10-26,CRND0103-2015-AZ_Tucson_11_W.txt,47.8,14.7,31.5
57140-10-27,CRND0103-2015-AZ_Tucson_11_W.txt,79.6,17.8,45.4
57140-10-28,CRND0103-2015-AZ_Tucson_11_W.txt,82,27.7,51.6
57140-10-29,CRND0103-2015-AZ_Tucson_11_W.txt,61.7,17.6,35.7
57140-10-30,CRND0103-2015-AZ_Tucson_11_W.txt,84.2,26.7,48.4
57141-01-08,CRND0103-2015-AZ_Tucson_11_W.txt,74.3,20.4,43.9
57141-01-09,CRND0103-2015-AZ_Tucson_11_W.txt,57.8,16.6,30.7
57141-01-10,CRND0103-2015-AZ_Tucson_11_W.txt,44.6,12,23.7
57141-01-11,CRND0103-2015-AZ_Tucson_11_W.txt,48.2,11.7,23.2
57141-01-12,CRND0103-2015-AZ_Tucson_11_W.txt,38.4,11.6,21.2
57141-01-13,CRND0103-2015-AZ_Tucson_11_W.txt,75.9,20.3,34.5
57141-01-14,CRND0103-2015-AZ_Tucson_11_W.txt,79.6,19.9,47
57141-01-15,CRND0103-2015-AZ_Tucson_11_W.txt,73.4,25.7,46.6
57141-01-16,CRND0103-2015-AZ_Tucson_11_W.txt,69.1,17.1,40.4
57141-01-17,CRND0103-2015-AZ_Tucson_11_W.txt,74.3,20.8,42.6
57141-01-18,CRND0103-2015-AZ_Tucson_11_W.txt,71,22.7,42.3
57141-01-19,CRND0103-2015-AZ_Tucson_11_W.txt,51.1,15.3,33.3
57141-01-20,CRND0103-2015-AZ_Tucson_11_W.txt,49.6,8.7,25.1
57141-01-21,CRND0103-2015-AZ_Tucson_11_W.txt,37.9,11.9,23.3
57141-01-22,CRND0103-2015-AZ_Tucson_11_W.txt,39.8,11.4,24.5
57141-01-23,CRND0103-2015-AZ_Tucson_11_W.txt,41.6,16.3,27.3
57141-01-24,CRND0103-2015-AZ_Tucson_11_W.txt,63,20.2,35.8
57141-01-25,CRND0103-2015-AZ_Tucson_11_W.txt,51.9,17.6,33.6
57141-01-26,CRND0103-2015-AZ_Tucson_11_W.txt,43.7,14.6,28
57141-01-27,CRND0103-2015-AZ_Tucson_11_W.txt,73.1,21.8,45
57141-01-28,CRND0103-2015-AZ_Tucson_11_W.txt,68.2,21.3,44.3
57141-01-29,CRND0103-2015-AZ_Tucson_11_W.txt,64.1,24.1,43.9
57141-01-30,CRND0103-2015-AZ_Tucson_11_W.txt,58.1,17.4,40.6
57141-01-31,CRND0103-2015-AZ_Tucson_11_W.txt,74.6,18.6,37.1
57141-02-01,CRND0103-2015-AZ_Tucson_11_W.txt,87.6,32.2,62
57141-02-02,CRND0103-2015-AZ_Tucson_11_W.txt,60.9,24.2,42.2
57141-02-03,CRND0103-2015-AZ_Tucson_11_W.txt,56.7,16.2,37.5
57141-02-04,CRND0103-2015-AZ_Tucson_11_W.txt,56.9,16,32.9
57141-02-05,CRND0103-2015-AZ_Tucson_11_W.txt,75.6,12.7,36.6
57141-02-06,CRND0103-2015-AZ_Tucson_11_W.txt,54.3,20.8,38.4
57141-02-07,CRND0103-2015-AZ_Tucson_11_W.txt,72.1,23,44
57141-04-18,CRND0103-2015-AZ_Tucson_11_W.txt,86.2,23.8,50.6
57141-04-19,CRND0103-2015-AZ_Tucson_11_W.txt,66,19.9,39.1
57141-04-20,CRND0103-2015-AZ_Tucson_11_W.txt,88.7,34.3,63.2
57141-04-21,CRND0103-2015-AZ_Tucson_11_W.txt,77.9,37.8,59.7
57141-04-22,CRND0103-2015-AZ_Tucson_11_W.txt,88.1,44.8,68.1
57141-04-23,CRND0103-2015-AZ_Tucson_11_W.txt,86,27.6,50.7
57141-04-24,CRND0103-2015-AZ_Tucson_11_W.txt,71.7,26.7,41.4
57141-04-25,CRND0103-2015-AZ_Tucson_11_W.txt,66.9,30.1,46.1
57141-04-26,CRND0103-2015-AZ_Tucson_11_W.txt,61.7,32.2,45.1
57141-04-27,CRND0103-2015-AZ_Tucson_11_W.txt,90.1,50.4,73.5
57141-04-28,CRND0103-2015-AZ_Tucson_11_W.txt,88.3,25.8,55.4
57141-04-29,CRND0103-2015-AZ_Tucson_11_W.txt,77.1,13.7,42.6
57141-04-30,CRND0103-2015-AZ_Tucson_11_W.txt,64.8,17.8,39.8
57141-05-01,CRND0103-2015-AZ_Tucson_11_W.txt,69.5,24.7,46.2
57141-05-02,CRND0103-2015-AZ_Tucson_11_W.txt,73.3,25,50
57141-05-03,CRND0103-2015-AZ_Tucson_11_W.txt,71.9,20.6,47.4
57141-05-04,CRND0103-2015-AZ_Tucson_11_W.txt,70.3,18.4,41.6
57141-05-05,CRND0103-2015-AZ_Tucson_11_W.txt,53,18.3,31.8
57141-05-06,CRND0103-2015-AZ_Tucson_11_W.txt,49.4,15.6,31.3
57141-05-07,CRND0103-2015-AZ_Tucson_11_W.txt,56.1,17.5,39.5
57141-05-08,CRND0103-2015-AZ_Tucson_11_W.txt,93.9,54.4,79.6
57141-05-09,CRND0103-2015-AZ_Tucson_11_W.txt,89.6,45.5,75.1
57141-05-10,CRND0103-2015-AZ_Tucson_11_W.txt,91.8,32.7,63.1
57141-05-11,CRND0103-2015-AZ_Tucson_11_W.txt,82.7,21.7,49.1
57141-05-12,CRND0103-2015-AZ_Tucson_11_W.txt,35.5,19.1,26.6
57141-05-13,CRND0103-2015-AZ_Tucson_11_W.txt,36,16.9,25.7
57141-05-14,CRND0103-2015-AZ_Tucson_11_W.txt,42.4,10,24.1
57141-05-15,CRND0103-2015-AZ_Tucson_11_W.txt,66.2,14.8,34.6
57141-05-16,CRND0103-2015-AZ_Tucson_11_W.txt,54.3,10.9,29.2
57141-05-17,CRND0103-2015-AZ_Tucson_11_W.txt,44.7,9.1,24
57141-07-27,CRND0103-2015-AZ_Tucson_11_W.txt,44.1,7.2,20.1
57141-07-28,CRND0103-2015-AZ_Tucson_11_W.txt,43.1,10.2,22.4
57141-07-29,CRND0103-2015-AZ_Tucson_11_W.txt,62.1,12.7,31
57141-07-30,CRND0103-2015-AZ_Tucson_11_W.txt,52.2,22.5,39.1
57141-07-31,CRND0103-2015-AZ_Tucson_11_W.txt,89.9,32.8,55.7
57141-08-01,CRND0103-2015-AZ_Tucson_11_W.txt,89.5,39.3,64.3
57141-08-02,CRND0103-2015-AZ_Tucson_11_W.txt,89.3,37.4,64.3
57141-08-03,CRND0103-2015-AZ_Tucson_11_W.txt,81.4,27.8,47.2
57141-08-04,CRND0103-2015-AZ_Tucson_11_W.txt,39.1,20.6,31.5
57141-08-05,CRND0103-2015-AZ_Tucson_11_W.txt,47.5,23,34.9
57141-08-06,CRND0103-2015-AZ_Tucson_11_W.txt,53,23.5,36.4
57141-08-07,CRND0103-2015-AZ_Tucson_11_W.txt,63.3,22.6,39.7
57141-08-08,CRND0103-2015-AZ_Tucson_11_W.txt,62.9,19.6,37
57141-08-09,CRND0103-2015-AZ_Tucson_11_W.txt,56.3,12.5,31.2
57141-08-10,CRND0103-2015-AZ_Tucson_11_W.txt,47.6,22.4,32.2
57141-08-11,CRND0103-2015-AZ_Tucson_11_W.txt,84,19.2,44.8
57141-08-12,CRND0103-2015-AZ_Tucson_11_W.txt,88,31.3,55.8
57141-08-13,CRND0103-2015-AZ_Tucson_11_W.txt,79.7,35.5,54.5
57141-08-14,CRND0103-2015-AZ_Tucson_11_W.txt,90.4,28.7,59
57141-08-15,CRND0103-2015-AZ_Tucson_11_W.txt,86.2,26.6,59.3
57141-08-16,CRND0103-2015-AZ_Tucson_11_W.txt,92.5,49.7,77.7
57141-08-17,CRND0103-2015-AZ_Tucson_11_W.txt,93.5,37.6,67.8
57141-08-18,CRND0103-2015-AZ_Tucson_11_W.txt,88.4,34.7,57
57141-08-19,CRND0103-2015-AZ_Tucson_11_W.txt,76.1,18.5,38.8
57141-08-20,CRND0103-2015-AZ_Tucson_11_W.txt,48.4,23.7,36.6
57141-08-21,CRND0103-2015-AZ_Tucson_11_W.txt,65.6,19.9,37.6
57141-08-22,CRND0103-2015-AZ_Tucson_11_W.txt,68.2,18.9,39.3
57141-08-23,CRND0103-2015-AZ_Tucson_11_W.txt,62,15.4,33.3
57141-08-24,CRND0103-2015-AZ_Tucson_11_W.txt,81.3,17.3,45.2
57141-08-25,CRND0103-2015-AZ_Tucson_11_W.txt,86.9,52.4,69.9
57141-08-26,CRND0103-2015-AZ_Tucson_11_W.txt,89.7,24.4,53.5
57141-11-04,CRND0103-2015-AZ_Tucson_11_W.txt,71.1,22.2,44.6
57141-11-05,CRND0103-2015-AZ_Tucson_11_W.txt,64.9,11,33
57141-11-06,CRND0103-2015-AZ_Tucson_11_W.txt,65,18.1,36.2
57141-11-07,CRND0103-2015-AZ_Tucson_11_W.txt,91.9,28.3,57.1
57141-11-08,CRND0103-2015-AZ_Tucson_11_W.txt,91.1,24.3,50.2
57141-11-09,CRND0103-2015-AZ_Tucson_11_W.txt,78.4,28.7,46.7
57141-11-10,CRND0103-2015-AZ_Tucson_11_W.txt,70.4,16.3,39
57141-11-11,CRND0103-2015-AZ_Tucson_11_W.txt,43.9,14.2,26.5
57141-11-12,CRND0103-2015-AZ_Tucson_11_W.txt,56,10.1,27.8
57141-11-13,CRND0103-2015-AZ_Tucson_11_W.txt,45.7,24.5,35.4
57141-11-14,CRND0103-2015-AZ_Tucson_11_W.txt,61.2,18.4,35.1
57141-11-15,CRND0103-2015-AZ_Tucson_11_W.txt,52.8,7.6,23.1
57141-11-16,CRND0103-2015-AZ_Tucson_11_W.txt,27.7,5.8,13.9
57141-11-17,CRND0103-2015-AZ_Tucson_11_W.txt,42.5,7.6,19.1
57141-11-18,CRND0103-2015-AZ_Tucson_11_W.txt,73.6,15.5,50.6
57141-11-19,CRND0103-2015-AZ_Tucson_11_W.txt,86.4,24.9,53.8
57141-11-20,CRND0103-2015-AZ_Tucson_11_W.txt,61.4,24.4,37.6
57141-11-21,CRND0103-2015-AZ_Tucson_11_W.txt,62.6,20.4,40.9
57141-11-22,CRND0103-2015-AZ_Tucson_11_W.txt,63.5,11.9,34.6
57141-11-23,CRND0103-2015-AZ_Tucson_11_W.txt,57.4,12.3,30.4
57141-11-24,CRND0103-2015-AZ_Tucson_11_W.txt,51.9,13.2,25.5
57141-11-25,CRND0103-2015-AZ_Tucson_11_W.txt,32.7,11.1,20.1
57141-11-26,CRND0103-2015-AZ_Tucson_11_W.txt,32.4,10,19.4
57141-11-27,CRND0103-2015-AZ_Tucson_11_W.txt,51.1,8.5,23.3
57141-11-28,CRND0103-2015-AZ_Tucson_11_W.txt,54.9,11.2,21.9
57141-11-29,CRND0103-2015-AZ_Tucson_11_W.txt,59.5,30.2,44.6
57141-11-30,CRND0103-2015-AZ_Tucson_11_W.txt,69.2,21.7,40.4
57141-12-01,CRND0103-2015-AZ_Tucson_11_W.txt,59.6,21.9,39.4
57141-12-02,CRND0103-2015-AZ_Tucson_11_W.txt,64.6,23.8,40
57141-12-03,CRND0103-2015-AZ_Tucson_11_W.txt,62.2,11.5,35.5
57142-02-12,CRND0103-2015-AZ_Tucson_11_W.txt,53,11.3,30.1
57142-02-13,CRND0103-2015-AZ_Tucson_11_W.txt,46.7,5.6,22.3
57142-02-14,CRND0103-2015-AZ_Tucson_11_W.txt,22,3.2,10
57142-02-15,CRND0103-2015-AZ_Tucson_11_W.txt,20.6,5.6,11.4
57142-02-16,CRND0103-2015-AZ_Tucson_11_W.txt,34.5,10.2,20.2
57142-02-17,CRND0103-2015-AZ_Tucson_11_W.txt,35.9,7.4,15.1
57142-02-18,CRND0103-2015-AZ_Tucson_11_W.txt,27.5,8.5,14.8
57142-02-19,CRND0103-2015-AZ_Tucson_11_W.txt,39.4,8.3,22.1
57142-02-20,CRND0103-2015-AZ_Tucson_11_W.txt,36.2,7.3,21.2
57142-02-21,CRND0103-2015-AZ_Tucson_11_W.txt,34.7,11.1,21.7
57142-02-22,CRND0103-2015-AZ_Tucson_11_W.txt,88.7,13.9,30
57142-02-23,CRND0103-2015-AZ_Tucson_11_W.txt,92.3,41.3,66.6
57142-02-24,CRND0103-2015-AZ_Tucson_11_W.txt,73.4,26.6,43.2
57142-02-25,CRND0103-2015-AZ_Tucson_11_W.txt,89.8,24.4,49.5
57142-02-26,CRND0103-2015-AZ_Tucson_11_W.txt,77.2,20.9,49.7
57142-02-27,CRND0103-2015-AZ_Tucson_11_W.txt,84.2,31,54.4
57142-02-28,CRND0103-2015-AZ_Tucson_11_W.txt,82.1,27.2,56
57142-03-01,CRND0103-2015-AZ_Tucson_11_W.txt,74,11.3,33.4
57142-03-02,CRND0103-2015-AZ_Tucson_11_W.txt,35.1,9.8,17.7
57142-03-03,CRND0103-2015-AZ_Tucson_11_W.txt,64.1,20.9,45.5
57142-03-04,CRND0103-2015-AZ_Tucson_11_W.txt,80.3,30.2,56.6
57142-03-05,CRND0103-2015-AZ_Tucson_11_W.txt,73.2,35.5,52.3
57142-03-06,CRND0103-2015-AZ_Tucson_11_W.txt,68.8,42.5,56.5
57142-03-07,CRND0103-2015-AZ_Tucson_11_W.txt,80.5,32.6,58.3
57142-03-08,CRND0103-2015-AZ_Tucson_11_W.txt,75.9,23.4,49.9
57142-03-09,CRND0103-2015-AZ_Tucson_11_W.txt,47.4,20.1,28.9
57142-03-10,CRND0103-2015-AZ_Tucson_11_W.txt,48.8,21.1,32.9
57142-03-11,CRND0103-2015-AZ_Tucson_11_W.txt,61.7,25,40.7
57142-03-12,CRND0103-2015-AZ_Tucson_11_W.txt,71.1,38.7,49.9
57142-03-13,CRND0103-2015-AZ_Tucson_11_W.txt,83.2,19.8,50.1
57142-03-14,CRND0103-2015-AZ_Tucson_11_W.txt,67.9,23.6,45.5
57139-02-08,CRND0103-2015-AZ_Williams_35_NNW.txt,86.2,66.1,82.3
57139-02-09,CRND0103-2015-AZ_Williams_35_NNW.txt,85.1,61.3,77.4
57139-02-10,CRND0103-2015-AZ_Williams_35_NNW.txt,81.1,45.9,65.1
57139-02-11,CRND0103-2015-AZ_Williams_35_NNW.txt,79.5,30.1,59.4
57139-02-12,CRND0103-2015-AZ_Williams_35_NNW.txt,72.4,30.1,55.5
57139-02-13,CRND0103-2015-AZ_Williams_35_NNW.txt,71.3,23.9,44.8
57139-02-14,CRND0103-2015-AZ_Williams_35_NNW.txt,78.9,35.8,59.4
57139-02-15,CRND0103-2015-AZ_Williams_35_NNW.txt,78.8,34.7,62.1
57139-02-16,CRND0103-2015-AZ_Williams_35_NNW.txt,81.7,35.6,65.5
57139-02-17,CRND0103-2015-AZ_Williams_35_NNW.txt,92.8,79,87.1
57139-02-18,CRND0103-2015-AZ_Williams_35_NNW.txt,97.7,66,86.5
57139-02-19,CRND0103-2015-AZ_Williams_35_NNW.txt,91.8,57.7,82.1
57139-02-20,CRND0103-2015-AZ_Williams_35_NNW.txt,92.2,58.1,84.9
57139-02-21,CRND0103-2015-AZ_Williams_35_NNW.txt,90.9,51.4,78.5
57139-02-22,CRND0103-2015-AZ_Williams_35_NNW.txt,83.8,28.2,61.2
57139-02-23,CRND0103-2015-AZ_Williams_35_NNW.txt,83,20.9,59.1
57139-02-24,CRND0103-2015-AZ_Williams_35_NNW.txt,65.1,27,47.9
57139-02-25,CRND0103-2015-AZ_Williams_35_NNW.txt,74.7,30.6,51.9
57139-02-26,CRND0103-2015-AZ_Williams_35_NNW.txt,72.8,27.2,50.4
57139-02-27,CRND0103-2015-AZ_Williams_35_NNW.txt,75.4,26.4,54.6
57139-02-28,CRND0103-2015-AZ_Williams_35_NNW.txt,85.2,20.4,56.7
57139-03-01,CRND0103-2015-AZ_Williams_35_NNW.txt,58.9,19.8,38.6
57139-03-02,CRND0103-2015-AZ_Williams_35_NNW.txt,58,17.3,35.4
57139-03-03,CRND0103-2015-AZ_Williams_35_NNW.txt,53.3,18.1,32.8
57139-03-04,CRND0103-2015-AZ_Williams_35_NNW.txt,55.6,19.3,38.1
57139-03-05,CRND0103-2015-AZ_Williams_35_NNW.txt,61.7,23.8,41.2
57139-03-06,CRND0103-2015-AZ_Williams_35_NNW.txt,90.4,48.1,72.6
57139-03-07,CRND0103-2015-AZ_Williams_35_NNW.txt,91,26.2,68.5
57139-03-08,CRND0103-2015-AZ_Williams_35_NNW.txt,88.5,35,61.1
57139-03-09,CRND0103-2015-AZ_Williams_35_NNW.txt,92.2,85.8,88.4
57139-03-10,CRND0103-2015-AZ_Williams_35_NNW.txt,91.8,60.4,81.3
57139-05-19,CRND0103-2015-AZ_Williams_35_NNW.txt,99.2,22,67.3
57139-05-20,CRND0103-2015-AZ_Williams_35_NNW.txt,76.4,24.1,48.3
57139-05-21,CRND0103-2015-AZ_Williams_35_NNW.txt,72.2,25.3,49.4
57139-05-22,CRND0103-2015-AZ_Williams_35_NNW.txt,72.5,15.1,44.1
57139-05-23,CRND0103-2015-AZ_Williams_35_NNW.txt,65.8,7.4,36.1
57139-05-24,CRND0103-2015-AZ_Williams_35_NNW.txt,55.1,11.2,33.7
57139-05-25,CRND0103-2015-AZ_Williams_35_NNW.txt,62.7,16.8,37.8
57139-05-26,CRND0103-2015-AZ_Williams_35_NNW.txt,73.3,29.8,44.8
57139-05-27,CRND0103-2015-AZ_Williams_35_NNW.txt,79.8,12.6,44
57139-05-28,CRND0103-2015-AZ_Williams_35_NNW.txt,63.4,22.5,42.4
57139-05-29,CRND0103-2015-AZ_Williams_35_NNW.txt,63.5,19.4,38.4
57139-05-30,CRND0103-2015-AZ_Williams_35_NNW.txt,72.7,18.3,45.7
57139-05-31,CRND0103-2015-AZ_Williams_35_NNW.txt,54.6,14.8,32.3
